property_master_id,price_inr,city,locality,property_type,bhk,bathrooms,balconies,builtup_area_sqft,floor_no,total_floors,parking,furnishing,facing,latitude,longitude,schools_distance_km,hospitals_distance_km,metro_stations_distance_km,railway_stations_distance_km,malls_distance_km,parks_distance_km,transit_stations_distance_km,accessibility_score,avg_monthly_rent,median_monthly_rent,median_rent_per_sqft,rental_listing_count,hist_hpi_market,hist_qoq_growth,hist_yoy_growth,hist_market_regime,repo_rate,bank_rate,CRR,SLR,repo_rate_change,repo_rate_3m_change,repo_rate_12m_change,hist_cpi_index,hist_cpi_yoy_growth,hist_cpi_3m_change,hist_cpi_12m_change,rera_registered,project_status,completion_percent,construction_duration_months,project_age,developer_project_count,developer_completion_rate,developer_lapsed_project_count,aqi,pm25,pm10,aqi_30d_avg,aqi_90d_avg,derived_area_per_bhk,derived_bathrooms_per_bhk,derived_carpet_efficiency,derived_floor_ratio,derived_area_per_bhk_log1p,derived_carpet_efficiency_log1p,derived_rent_per_sqft_log1p,historical_locality_median_ppsf,historical_rental_yield_pct,derived_historical_rental_yield_log1p
PROP-60DA5BF9F08D,28000000,Chennai,Pallavaram,Independent House,4,5,1,4600,,,,,,12.914178766058384,80.45041618317912,7.354,8.857,16.699,20.238,5.357,9.679,5.136,11.4,,,,,118.41,1.95,2.26,Stable,4.0,4.25,3.5,18.0,0.0,0.0,-0.4,83.1,4.27,0.97,3.4,0,Unregistered,,,,0,1.0,0,61,33,54,61,65.0,1150.0,1.25,,,7.048386408721883,,,5569.62,,
PROP-49900D1DCAB2,10500000,Chennai,Iyyappanthangal,Villa,2,3,1,1540,,,,,,13.1121514236781,80.08333420057726,4.172,4.633,4.623,10.857,6.868,6.611,4.391,17.9,,,,,114.54,2.01,7.64,Growth,5.15,5.4,4.0,18.25,0.0,0.0,-1.35,79.1,7.62,2.06,5.6,0,Unregistered,,,,0,1.0,0,94,50,82,94,99.0,770.0,1.5,,,6.647688373563329,,,5442.18,,
PROP-A88038FB0E78,3200000,Pune,Wagholi,Apartment,1,2,1,500,3.0,4.0,,,,18.597669354498283,73.72414741171687,2.431,2.995,3.07,3.636,8.808,2.937,0.994,32.4,20502.17,19250.0,23.71,92.0,114.63,-0.66,4.48,Stable,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75,81.1,6.71,1.76,5.1,1,Ongoing,33.3,45.0,15.0,14,0.786,0,40,23,37,40,71.0,500.0,2.0,,0.75,6.2166061010848646,,3.207208020000518,5421.975,8.520880306530369,2.2534873137016214
PROP-A94964D2600C,13000000,Mumbai,Mulund West,Apartment,2,2,0,600,2.0,,,,,19.15098505901202,72.76433175282244,6.307,5.508,3.041,15.206,4.677,7.388,5.04,23.9,69260.42,56500.0,67.45,48.0,118.58,1.86,3.07,Stable,4.0,4.25,3.5,18.0,0.0,0.0,-0.4,83.1,4.27,0.97,3.4,1,Ongoing,75.0,48.0,36.0,10,0.7,3,89,51,84,89,99.0,300.0,1.0,,,5.707110264748875,,4.226103551734458,18437.085,6.128951512671335,1.964164170691592
PROP-6F933B8A3FC5,11000000,Bengaluru,Bhoganhalli,Apartment,2,3,0,1221,0.0,,,,,12.765318351716465,77.68949346798608,2.686,6.479,13.01,15.311,6.711,6.168,1.214,17.5,60000.0,68500.0,51.39,4.0,103.56,1.96,0.0,Declining,6.25,6.5,4.0,19.5,0.0,0.25,0.0,73.6,0.0,1.94,0.0,1,Ongoing,83.7,43.0,36.0,15,0.0,0,33,17,28,33,52.0,610.5,1.5,,,6.415914955127227,,3.958715733420128,5833.33,11.540898135690476,2.5289951543059725
PROP-3560C9E73D99,7500000,Bengaluru,Ramasandra,Independent House,3,4,1,2200,,,,,,12.922937173067677,77.7096183141889,1.549,4.818,5.812,5.495,2.667,2.563,1.596,40.3,56584.17,35000.0,30.0,1777.0,128.96,1.94,8.78,Growth,4.0,4.25,4.0,18.0,0.0,0.0,0.0,87.3,6.08,0.11,5.0,0,Unregistered,,,,0,1.0,0,107,55,91,107,108.7,733.333,1.333,0.273,,6.598962604207666,0.2413763195752694,3.4339872044851463,1600.0,11.931818181818182,2.55969080020807
PROP-DC129E6DD967,6000000,Pune,Hadapsar,Apartment,2,3,0,1010,2.0,2.0,,,,18.38689666136795,73.75193017434535,2.644,1.512,4.281,5.773,6.954,6.752,0.424,32.3,25679.16,20500.0,27.76,104.0,108.13,1.98,7.5,Growth,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0,74.4,3.05,1.22,2.2,0,Unregistered,,,,0,1.0,0,84,48,78,84,85.3,505.0,1.5,,1.0,6.226536669287466,,3.358985532852846,5699.860000000001,4.273163839737179,1.6626305315120844
PROP-40106E96A209,3500000,Pune,Handewadi,Apartment,1,2,1,642,5.0,11.0,,,,18.4122449404084,73.85352016473361,2.886,1.566,1.676,3.96,3.222,8.515,2.323,41.0,15357.14,15000.0,16.47,7.0,108.13,1.98,7.5,Growth,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0,74.4,3.05,1.22,2.2,1,Completed,100.0,26.0,27.0,12,0.25,0,79,41,68,79,87.7,642.0,2.0,,0.455,6.466144724237619,,2.860485124145965,4581.46,6.119748546875908,1.962872408350231
PROP-3DC9EC0EE2DE,7700000,Bengaluru,Ramamurthy Nagar,Independent House,2,1,0,800,,,,,,13.154399994228218,77.44700942341638,5.035,2.149,5.025,18.199,8.892,4.333,4.966,23.0,18576.92,18000.0,23.53,13.0,128.96,1.94,8.78,Growth,4.0,4.25,4.0,18.0,0.0,0.0,0.0,87.3,6.08,0.11,5.0,0,Unregistered,,,,0,1.0,0,90,49,81,90,97.0,400.0,0.5,,,5.993961427306569,,3.199896858270398,6304.35,4.282757143876847,1.6644481477666393
PROP-C086E31A05F9,1625000,Delhi,Khera Khurd,Apartment,1,1,0,355,3.0,4.0,,,,28.67593323967097,77.3695710128245,3.352,3.744,2.776,13.494,15.993,3.82,3.058,25.0,41733.14,22000.0,27.78,1758.0,125.67,3.09,8.33,Growth,4.0,4.25,4.0,18.0,0.0,0.0,0.0,87.2,4.56,1.87,3.8,0,Unregistered,,,,0,1.0,0,276,151,248,276,173.7,355.0,1.0,,0.75,5.87493073085203,,3.359680701459222,5105.935,14.564658027001634,2.745002833013064
PROP-8A7E6478980C,2000000,Kolkata,Nagerbazar,Apartment,2,2,1,620,1.0,5.0,,,West,22.75164555312727,88.55672854371532,8.042,4.233,13.96,4.615,15.742,8.082,6.203,9.2,,,,,100.4,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,0,Unregistered,,,,0,1.0,0,108,56,92,108,106.3,310.0,1.0,,0.2,5.739792912179234,,,6033.485000000001,,
PROP-8F73A3A60282,27900000,Bengaluru,Varanasi,Independent House,9,5,1,4563,,,,,North,13.051559804092053,77.42375973591521,3.108,8.441,3.153,11.597,5.267,1.509,3.476,25.5,22000.0,22000.0,22.0,1.0,101.8,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,0,Unregistered,,,,0,1.0,0,61,32,53,61,63.0,507.0,0.556,,,6.230481447578482,,3.1354942159291497,6033.485000000001,0.9589262796093572,0.6723965066102917
PROP-E6CEC9BBB145,1450000,Pune,Rajgurunagar,Apartment,1,2,1,565,3.0,4.0,,,,18.55374391029801,73.99282337610903,1.942,3.033,5.273,4.617,2.155,4.296,2.902,32.4,32222.55,23000.0,28.39,1762.0,128.46,2.71,9.85,Growth,4.0,4.25,4.0,18.0,0.0,0.0,0.0,87.3,6.08,0.11,5.0,0,Unregistered,,,,0,1.0,0,137,74,122,137,141.0,565.0,2.0,,0.75,6.338594078203183,,3.380654480430826,2824.795,17.293133668858765,2.9065257800867537
PROP-569CD3EFFF60,3778000,Chennai,Thirumullaivoyal,Apartment,2,3,0,810,1.0,2.0,,,East,13.124379887872518,80.44085422013629,3.735,1.331,4.995,4.424,8.586,1.712,3.564,30.3,,,,,101.1,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,0,Unregistered,,,,0,1.0,0,81,46,75,81,83.7,405.0,1.5,,0.5,6.0063531596017325,,,6033.485000000001,,
PROP-9A51344C7172,25000000,Delhi,Sector 16B Dwarka,Independent House,10,3,1,1170,,,,,,28.582953672872723,77.31533406058449,2.822,1.606,4.559,5.24,10.427,6.175,1.432,28.2,25000.0,25000.0,27.78,1.0,104.79,2.15,0.0,Declining,6.5,6.75,4.0,19.5,0.0,0.25,0.5,74.1,0.0,0.68,0.0,0,Unregistered,,,,0,1.0,0,308,174,285,308,179.0,117.0,0.3,,,4.770684624465665,,3.359680701459222,8333.33,3.0769243076928,1.4053428579774527
PROP-C40F6342A791,2400000,Pune,Talegaon Dabhade,Apartment,1,2,1,620,3.0,3.0,,,,18.48085727632623,73.86992107044398,1.012,1.058,1.997,3.013,4.236,0.693,2.418,60.1,13600.0,12000.0,17.14,5.0,109.71,1.37,6.88,Growth,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5,76.0,3.26,2.15,2.4,1,Ongoing,75.0,40.0,30.0,17,0.412,0,41,21,35,41,70.7,620.0,2.0,0.847,1.0,6.431331081933479,0.6135627012171029,2.8981194446869907,3800.48,6.111282377913554,1.9616825901275217
PROP-9D00F2ED2E0A,48000000,Delhi,Old Delhi,Independent House,5,4,1,2100,,,,,,28.270586335548515,77.05755903473856,13.97,19.092,8.308,12.802,8.42,14.519,18.049,3.0,41733.14,22000.0,27.78,1758.0,117.53,-0.37,5.52,Growth,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75,81.1,6.71,1.76,5.1,0,Unregistered,,,,0,1.0,0,107,61,101,107,172.3,420.0,0.8,,,6.042632833682381,,3.359680701459222,7500.0,1.6761904761904762,0.9843943191762224
PROP-8B1252F72A9A,1400000,Kolkata,New Town,Apartment,1,2,1,550,4.0,,,,,22.557528,88.4044645,0.687,2.869,2.721,7.09,0.455,2.49,1.997,51.5,,,,,105.4,2.08,0.0,Declining,6.5,6.75,4.0,19.5,0.0,0.25,0.5,74.1,0.0,0.68,0.0,1,Ongoing,64.1,39.0,25.0,11,0.273,0,126,68,112,126,76.0,550.0,2.0,0.818,,6.311734809152915,0.597736995755287,,5280.435,,
PROP-AFF8408C9368,5000000,Chennai,Alagasanagar,Independent House,1,2,0,700,,,,,,13.068968714342097,80.36254368116447,2.702,5.511,2.958,3.735,7.708,4.29,4.456,23.9,,,,,116.05,1.79,1.55,Stable,4.0,4.25,3.0,18.0,0.0,0.0,-1.15,82.3,4.05,-1.32,3.2,0,Unregistered,,,,0,1.0,0,109,59,98,109,113.0,700.0,2.0,,,6.55250788703459,,,5501.57,,
PROP-2110474BD272,110000,Pune,Yavat,Apartment,2,2,0,600,3.0,3.0,,,North-East,18.683190078582065,73.98249524859737,6.739,4.708,6.055,18.23,10.082,7.473,1.074,14.1,32222.55,23000.0,28.39,1762.0,133.01,3.21,11.23,Growth,4.0,4.25,4.0,18.0,0.0,0.0,0.0,89.6,7.82,2.63,6.5,0,Unregistered,,,,0,1.0,0,87,48,79,87,92.3,300.0,1.0,,1.0,5.707110264748875,,3.380654480430826,5749.13,8.001210617954369,2.197359081396184
PROP-3F896EE744D8,15000000,Bengaluru,Rajajinagar,Independent House,2,4,1,2400,,,,,,12.91913898056588,77.58510770404324,1.97,0.491,0.258,8.895,3.208,3.168,3.82,58.5,56584.17,35000.0,30.0,1777.0,118.5,1.61,1.98,Stable,4.0,4.25,3.0,18.0,0.0,0.0,-1.15,82.3,4.05,-1.32,3.2,0,Unregistered,,,,0,1.0,0,114,60,98,114,112.7,1200.0,2.0,,,7.090909822079984,,3.4339872044851463,10209.76,1.7140461675886602,0.9984405721702266
PROP-8B5C0BABB32E,7500000,Bengaluru,Thotada Guddadhalli Village,Independent House,3,3,1,800,,,,,,12.99801557961163,77.79899469537838,3.999,4.163,6.212,8.715,8.6,3.02,5.364,25.1,56584.17,35000.0,30.0,1777.0,113.91,1.24,8.37,Growth,5.15,5.4,4.0,18.5,-0.25,-0.6,-1.35,77.5,4.59,1.97,3.4,0,Unregistered,,,,0,1.0,0,77,44,72,77,47.3,266.667,1.0,,,5.589743670607889,,3.4339872044851463,4924.24,10.661543710298442,2.4562965658381883
PROP-FEE70FE515D5,22500000,Bengaluru,Hebbal,Independent House,4,2,1,3600,,,,,,12.948946,77.58410599999999,2.369,3.118,1.697,6.863,0.867,3.733,3.111,43.2,119857.14,75000.0,43.75,35.0,116.53,-0.75,2.39,Stable,4.0,4.25,3.0,18.0,0.0,0.0,-1.15,83.4,7.61,2.84,5.9,0,Unregistered,,,,0,1.0,0,73,40,65,73,45.7,900.0,0.5,,,6.803505257608338,,3.801091444720865,5341.935,4.679952114729962,1.7369428021922346
PROP-58FC2FB34F2A,1800000,Bengaluru,Bommanahalli,Apartment,1,2,0,470,2.0,3.0,,,,12.761291564919336,77.44758578062606,10.721,5.787,3.544,12.675,6.807,13.363,12.481,14.6,45900.0,35000.0,34.29,5.0,136.83,2.79,11.52,Growth,4.9,5.15,4.5,18.0,0.0,0.9,0.9,91.3,6.66,1.9,5.7,0,Unregistered,,,,0,1.0,0,32,16,27,32,52.7,470.0,2.0,,0.667,6.154858094016418,,3.5635996376871786,4830.29,18.50027682140401,2.970428661438376
PROP-1A6056801C5B,4850000,Mumbai,Mira Road East,Apartment,1,2,1,490,1.0,,,,,19.197998553696173,72.76651439546016,4.522,6.459,1.88,17.115,6.499,7.656,0.273,24.5,102803.9,60000.0,83.05,1696.0,100.9,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,0,Unregistered,,,,0,1.0,0,90,48,79,90,96.3,490.0,2.0,0.837,,6.19644412779452,0.6081338062329886,4.431411859854625,6033.485000000001,24.35388096766696,3.232931813690769
PROP-C3B784423DF3,14000000,Bengaluru,Dooravani Nagar,Independent House,4,3,1,1700,,,,,,13.089768016999129,77.51090298544676,2.684,2.091,5.022,8.608,5.172,7.077,2.715,29.9,12500.0,12500.0,13.33,2.0,122.51,1.83,4.24,Stable,4.0,4.25,4.0,18.0,0.0,0.0,0.0,85.6,5.55,3.01,4.5,0,Unregistered,,,,0,1.0,0,33,17,29,33,50.0,425.0,0.75,,,6.054439346269371,,2.6623552418400807,3920.0,2.250900360144058,1.178931991865323
PROP-C2668816BCF4,5200000,Bengaluru,Bommanahalli,Apartment,2,3,0,1000,2.0,3.0,,,,12.761291564919336,77.44758578062606,10.721,5.787,3.544,12.675,6.807,13.363,12.481,14.6,45900.0,35000.0,34.29,5.0,117.59,-0.38,4.44,Stable,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75,81.1,6.71,1.76,5.1,1,Ongoing,27.5,40.0,11.0,16,0.625,0,35,19,31,35,59.0,500.0,1.5,,0.667,6.2166061010848646,,3.5635996376871786,4801.0,8.748177463028536,2.277080340667883
PROP-0A930D4B354D,98500000,Mumbai,Cumballa Hill,Apartment,3,3,1,1600,6.0,6.0,,,,19.020069331734152,72.95268555660887,2.364,3.663,1.337,6.926,1.419,0.878,3.976,47.8,102803.9,60000.0,83.05,1696.0,110.41,1.24,5.85,Growth,5.15,5.4,4.0,18.5,-0.25,-0.6,-1.35,77.5,4.59,1.97,3.4,0,Unregistered,,,,0,1.0,0,118,66,108,118,70.3,533.333,1.0,,1.0,6.281019240110931,,4.431411859854625,16734.69,2.6890250133106743,1.3053621991040678
PROP-E2CCF02552FC,13700000,Bengaluru,Attibele,Villa,3,4,1,2345,,,1.0,,,12.73168711109776,77.6545133435936,3.145,8.171,11.745,20.375,7.404,6.181,2.446,14.3,22400.0,22000.0,22.86,5.0,118.5,1.61,1.98,Stable,4.0,4.25,3.0,18.0,0.0,0.0,-1.15,82.3,4.05,-1.32,3.2,1,Ongoing,77.1,48.0,37.0,18,0.611,0,114,60,98,114,112.7,781.667,1.333,,,6.6627073181741645,,3.17220341666977,4366.81,2.57808233827615,1.2748269971962995
PROP-65189B59188A,4500000,Pune,Ambegaon Pathar,Apartment,2,3,1,950,4.0,5.0,,,,18.544779791827214,73.96496925308118,2.053,0.852,3.991,6.567,1.635,1.618,2.107,45.1,32222.55,23000.0,28.39,1762.0,113.51,1.96,7.02,Growth,5.15,5.4,4.0,18.25,0.0,0.0,-1.35,79.1,7.62,2.06,5.6,1,Ongoing,17.0,53.0,9.0,14,0.571,0,148,77,126,148,144.7,475.0,1.5,0.888,0.8,6.16541785423142,0.635518067723309,3.380654480430826,3738.095,7.772042063924904,2.171569625793221
PROP-9A4577B5A758,6500000,Pune,Talegaon Dhamdhere,Apartment,3,3,0,1435,1.0,2.0,,,,18.44084349823484,73.72161938359463,2.718,4.088,2.003,1.031,7.946,3.654,2.752,36.0,32222.55,23000.0,28.39,1762.0,119.07,1.93,2.84,Stable,4.0,4.25,3.5,18.0,0.0,0.0,-0.4,83.1,4.27,0.97,3.4,1,Ongoing,87.2,47.0,41.0,14,0.857,0,75,41,68,75,84.7,478.333,1.0,,0.5,6.172395554202349,,3.380654480430826,3454.55,5.567570154535878,1.882143924596771
PROP-71F21EA6AB4F,33000000,Bengaluru,Bellandur,Independent House,5,5,1,4800,,,,,,13.064678774360276,77.38065884277945,3.587,8.441,2.453,13.554,9.245,4.785,3.211,18.5,81153.85,50000.0,38.46,13.0,115.99,2.03,8.58,Growth,5.15,5.4,4.0,18.25,0.0,0.0,-1.35,79.1,7.62,2.06,5.6,0,Unregistered,,,,0,1.0,0,86,48,79,86,96.0,960.0,1.0,,,6.8679744089702925,,3.675287500594469,7146.205,1.7491801592593552,1.011302743325025
PROP-BC7DC907F3C0,10500000,Hyderabad,Kompally,Apartment,3,3,1,1685,10.0,15.0,,,East,17.60788350859326,78.69206011853338,5.066,6.498,9.351,22.985,14.149,8.368,3.078,9.5,,,,,137.38,3.37,12.07,Growth,4.0,4.25,4.0,18.0,0.0,0.0,0.0,89.6,7.82,2.63,6.5,1,Ongoing,38.6,44.0,17.0,5,0.8,0,78,41,67,78,81.7,561.667,1.0,,0.667,6.332687978904679,,,5604.1,,
PROP-948BF96A3DCC,3000000,Pune,Talegaon Dabhade,Independent House,2,3,1,860,,,,,,18.48085727632623,73.86992107044398,1.012,1.058,1.997,3.013,4.236,0.693,2.418,60.1,13600.0,12000.0,17.14,5.0,105.86,1.56,0.0,Declining,6.5,6.75,4.0,19.25,0.0,0.0,0.5,73.5,1.94,-0.81,1.4,0,Unregistered,,,,0,1.0,0,136,72,118,136,128.0,430.0,1.5,,,6.066108090103747,,2.8981194446869907,3800.48,4.405808225937679,1.6874739729256716
PROP-17E87CF8A856,39900000,Chennai,Muttukadu,Villa,5,5,1,5500,,,,,,12.937823686284249,80.37261319590418,1.813,0.746,9.858,12.832,9.662,9.532,1.338,33.5,,,,,118.41,1.95,2.26,Stable,4.0,4.25,3.5,18.0,0.0,0.0,-0.4,83.1,4.27,0.97,3.4,0,Unregistered,,,,0,1.0,0,61,33,54,61,65.0,1100.0,1.0,,,7.00397413672268,,,7071.43,,
PROP-801D6286F1A6,1200000,Pune,Yerawada,Independent House,1,2,1,400,,,,,,18.52571336250514,73.72304828215952,2.019,5.139,2.845,6.808,1.91,3.417,0.504,36.1,33125.0,17250.0,36.67,4.0,111.17,1.53,6.6,Growth,5.15,5.4,4.0,18.5,-0.25,-0.6,-1.35,77.5,4.59,1.97,3.4,0,Unregistered,,,,0,1.0,0,91,48,78,91,55.0,400.0,2.0,,,5.993961427306569,,3.62886402170395,4210.53,12.290614245712534,2.5870580902961224
PROP-6AF2F6954CAC,3100000,Pune,Fursungi,Apartment,1,2,1,622,1.0,7.0,,,,18.34620067108529,73.7100531064573,6.913,3.525,2.418,5.215,11.467,2.952,4.179,22.4,32222.55,23000.0,28.39,1762.0,124.88,2.64,9.13,Growth,4.0,4.25,4.0,18.0,0.0,0.0,0.0,87.2,4.56,1.87,3.8,1,Ongoing,67.2,58.0,39.0,12,0.833,1,91,50,82,91,57.7,622.0,2.0,,0.143,6.434546518787453,,3.380654480430826,4479.73,9.905282316947172,2.3892472880802607
PROP-2EC168604693,6200000,Chennai,Triplicane,Apartment,2,2,0,678,0.0,2.0,,,,13.210690974923809,80.3163241488699,3.723,4.317,0.734,11.687,5.68,6.117,1.95,34.0,,,,,137.05,2.5,12.72,Growth,4.9,5.15,4.5,18.0,0.0,0.9,0.9,91.3,6.66,1.9,5.7,0,Unregistered,,,,0,1.0,0,35,19,31,35,62.3,339.0,1.0,,0.0,5.828945617610208,,,9487.18,,
PROP-CB9AA7347242,4300000,Kolkata,Mahheshtala,Apartment,3,3,0,1377,11.0,,,,,22.491354240544155,88.17131101463583,3.392,4.441,5.786,13.387,10.633,10.665,2.539,21.6,,,,,100.4,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,0,Unregistered,,,,0,1.0,0,104,57,94,104,100.3,459.0,1.0,,,6.131226489483141,,,6033.485000000001,,
PROP-FE3587544E90,6000000,Bengaluru,Krishnarajapura,Independent House,3,6,1,800,,,,,,12.922354681579932,77.37931126725316,6.03,0.586,1.186,3.891,7.943,2.109,4.96,37.9,56584.17,35000.0,30.0,1777.0,101.8,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,0,Unregistered,,,,0,1.0,0,64,34,55,64,67.3,266.667,2.0,,,5.589743670607889,,3.4339872044851463,6033.485000000001,8.70143872073934,2.2722741962364625
PROP-21A9190A1D29,3800000,Chennai,Perungudi,Independent House,1,2,1,720,,,,,,12.862497836300989,80.12717478358466,7.757,13.227,12.789,19.043,20.249,2.302,11.037,6.2,,,,,114.85,-0.76,4.21,Stable,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75,81.1,6.71,1.76,5.1,0,Unregistered,,,,0,1.0,0,27,14,23,27,48.3,720.0,2.0,,,6.580639137284949,,,6764.865,,
PROP-F27B38965FE0,3600000,Pune,Varale,Apartment,2,3,1,830,6.0,7.0,,,,18.554927715589912,73.78808370467091,1.198,0.486,2.004,5.585,2.424,2.381,1.929,53.6,32222.55,23000.0,28.39,1762.0,100.5,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,1,Ongoing,58.1,31.0,18.0,13,0.385,0,74,41,67,74,84.0,415.0,1.5,,0.857,6.030685260261263,,3.380654480430826,6033.485000000001,5.511410411759169,1.8735560858665887
PROP-D51FCCB82401,2100000,Pune,Chakan,Apartment,1,2,0,612,2.0,12.0,,,,18.344076867660785,73.99708215409632,2.589,5.99,6.877,10.609,6.995,14.069,7.493,22.3,13958.33,11500.0,14.96,12.0,141.75,3.15,12.82,Growth,5.9,6.15,4.5,18.0,0.0,1.0,1.9,93.1,6.77,1.97,5.9,0,Unregistered,,,,0,1.0,0,96,53,88,96,62.0,612.0,2.0,,0.167,6.418364935936212,,2.7700855920216627,3698.45,6.096883723679687,1.959655775539344
PROP-8800867ABFB8,15000000,Chennai,Korattur,Apartment,4,4,1,2096,4.0,4.0,,,,12.890933360391076,80.40730102495391,3.152,6.279,15.036,18.435,10.37,13.406,1.693,15.7,,,,,113.99,-0.7,1.77,Stable,4.0,4.25,3.0,18.0,0.0,0.0,-1.15,83.4,7.61,2.84,5.9,1,Ongoing,16.7,36.0,6.0,6,0.5,0,71,39,64,71,43.0,524.0,1.0,,1.0,6.263398262591624,,,6776.405,,
PROP-31DC090E2289,3025000,Chennai,Kil Ayanambakkam,Apartment,1,2,1,579,2.0,4.0,,,,12.85133879342307,80.19599619332064,0.716,14.3,11.209,15.345,15.918,8.948,5.754,21.0,,,,,125.14,3.06,9.52,Growth,4.0,4.25,4.0,18.0,0.0,0.0,0.0,87.2,4.56,1.87,3.8,1,Completed,100.0,34.0,58.0,15,0.733,1,73,39,64,73,44.3,579.0,2.0,,0.5,6.363028103540465,,,5376.55,,
PROP-5AF61630F456,7000000,Pune,Pirangut,Apartment,3,3,0,1260,1.0,12.0,,,,18.45599562540065,73.79641760445872,3.315,2.503,2.388,7.952,2.592,3.616,0.819,37.9,11611.11,12000.0,14.12,9.0,109.71,1.37,6.88,Growth,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5,76.0,3.26,2.15,2.4,1,Ongoing,54.5,44.0,24.0,10,0.5,0,39,21,35,39,67.0,420.0,1.0,,0.083,6.042632833682381,,2.716018370751387,3871.66,2.9518530626582478,1.3741845986929535
PROP-114A14ECCF64,4000000,Chennai,Kolapakkam - Vandalur,Apartment,2,3,0,1500,2.0,4.0,,,,13.00682715135886,80.38501323226538,6.732,3.66,7.234,8.938,9.676,3.34,5.248,16.0,,,,,114.54,2.01,7.64,Growth,5.15,5.4,4.0,18.25,0.0,0.0,-1.35,79.1,7.62,2.06,5.6,0,Unregistered,,,,0,1.0,0,94,50,82,94,99.0,750.0,1.5,,0.5,6.621405651764134,,,4065.105,,
PROP-CD08A2CAC136,3500000,Chennai,Royappa Nagar,Apartment,2,3,0,899,2.0,4.0,,,South,12.957778725266392,80.06715303077051,5.227,7.535,6.102,21.006,10.689,1.505,4.22,15.3,,,,,125.14,3.06,9.52,Growth,4.0,4.25,4.0,18.0,0.0,0.0,0.0,87.2,4.56,1.87,3.8,0,Unregistered,,,,0,1.0,0,73,39,64,73,44.3,449.5,1.5,0.996,0.5,6.110358077048392,0.6911451778892722,,5555.56,,
PROP-C36BE2BB9034,7200000,Mumbai,Mira Road East,Apartment,1,3,1,840,0.0,7.0,,,,19.197998553696173,72.76651439546016,4.522,6.459,1.88,17.115,6.499,7.656,0.273,24.5,102803.9,60000.0,83.05,1696.0,114.83,1.85,6.36,Growth,4.4,4.65,3.0,18.0,0.0,-0.75,-1.6,79.7,7.12,0.76,5.3,1,Ongoing,61.5,52.0,32.0,12,0.583,0,85,45,74,85,98.7,840.0,3.0,,0.0,6.734591659972948,,4.431411859854625,10765.21,7.96215640143441,2.1930108678334554
PROP-D10678876C50,25500000,Kolkata,Khardah,Independent House,9,2,1,6500,,,,,,22.60448754269468,88.44700563430912,1.259,1.811,5.978,3.782,4.937,3.615,1.033,36.9,,,,,131.24,3.45,9.41,Growth,4.0,4.25,4.0,18.0,0.0,0.0,0.0,87.3,6.08,0.11,5.0,0,Unregistered,,,,0,1.0,0,169,96,158,169,173.7,722.222,0.222,,,6.58371622896926,,,3928.57,,
PROP-938B35609A83,8600000,Chennai,Vyasarpadi,Apartment,2,3,1,1008,6.0,7.0,,,,13.15481686797846,80.29320488447301,1.034,2.438,2.249,5.112,5.015,2.113,4.073,49.1,,,,,101.1,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,1,Ongoing,72.0,25.0,18.0,5,0.6,0,81,46,75,81,83.7,504.0,1.5,,0.857,6.22455842927536,,,6033.485000000001,,
PROP-AD43680CE130,9000000,Pune,Yewalewadi,Apartment,3,3,0,1407,6.0,12.0,,,,18.67709342445905,73.83339161719438,1.162,2.411,2.917,8.87,10.686,5.042,3.535,39.7,12375.0,14000.0,18.63,4.0,113.51,1.96,7.02,Growth,5.15,5.4,4.0,18.25,0.0,0.0,-1.35,79.1,7.62,2.06,5.6,1,Ongoing,21.1,38.0,8.0,17,0.294,0,120,69,113,120,123.0,469.0,1.0,,0.5,6.152732694704104,,2.9770590082883697,4823.53,2.4754274374706253,1.2457174750411035
