property_master_id,derived_age_years,derived_area_per_bhk,derived_bathrooms_per_bhk,derived_carpet_efficiency,derived_floor_ratio,derived_locality_price_premium,derived_accessibility_score,derived_amenity_score,derived_hpi_growth,derived_local_price_growth,derived_rent_per_sqft,derived_rental_yield,derived_school_access,derived_hospital_access,derived_metro_access,derived_transit_density,derived_age_years_log1p,derived_area_per_bhk_log1p,derived_locality_price_premium_log1p,derived_amenity_score_log1p,derived_rent_per_sqft_log1p,derived_rental_yield_log1p,derived_school_access_log1p,derived_hospital_access_log1p,derived_metro_access_log1p,derived_city_locality,derived_market_regime,listing_date,city,locality,price_inr,price_per_sqft,target_locality_median_ppsf
PROP-89ABBD394EC5,9.5,500.0,1.5,0.833,0.5,1.143,14.6,0.0,8.78,1.94,34.29,14.0,0.092,0.17,0.274,0.0,2.3514,6.2166,0.7622,0.0,3.5636,2.7081,0.088,0.157,0.2422,Bengaluru_Bommanahalli,Growth,2022-02-15,Bengaluru,Bommanahalli,3000000,3000.0,5247.46
PROP-B9B2AAC7A639,9.5,587.5,1.5,0.833,0.5,1.359,38.1,9.0,10.48,3.08,40.76,11.7231,0.485,0.365,0.372,3.0,2.3514,6.3776,0.8582,2.3026,3.7319,2.5434,0.3954,0.3112,0.3163,Bengaluru_Whitefield,Growth,2022-05-15,Bengaluru,Whitefield,6500000,5531.91,5580.610000000001
PROP-6F83A6D3852B,9.5,525.0,1.0,0.833,0.5,1.377,15.2,0.0,10.48,3.08,41.3,6.8538,0.147,0.253,0.153,0.0,2.3514,6.2653,0.8658,0.0,3.7448,2.061,0.1371,0.2255,0.1424,Bengaluru_Jayanagar,Growth,2022-05-15,Bengaluru,Jayanagar,26000000,12380.95,11099.535
PROP-1B05BDBB085B,9.5,560.33,1.0,0.833,0.5,1.0,22.7,0.0,4.24,1.83,30.0,4.2424,0.275,0.266,0.162,0.0,2.3514,6.3303,0.6931,0.0,3.434,1.6568,0.2429,0.2359,0.1501,Bengaluru_Brick Field Shelters,Stable,2021-08-15,Bengaluru,Brick Field Shelters,9900000,5889.35,7193.965
PROP-1B522F7E5485,9.5,395.0,1.0,0.833,0.5,1.0,18.6,2.0,11.52,2.79,30.0,6.4,0.466,0.116,0.094,1.0,2.3514,5.9814,0.6931,1.0986,3.434,2.0015,0.3825,0.1098,0.0898,Bengaluru_Jalahalli West,Growth,2022-08-15,Bengaluru,Jalahalli West,4500000,5696.2,6574.07
PROP-74376609C775,9.5,600.0,1.5,0.833,0.25,1.052,9.6,2.0,0.0,1.96,31.55,16.4706,0.173,0.11,0.107,1.0,2.3514,6.3986,0.7188,1.0986,3.4828,2.8605,0.1596,0.1044,0.1017,Bengaluru_Kadugondanahalli,Declining,2018-08-15,Bengaluru,Kadugondanahalli,5100000,4250.0,4958.335
PROP-B9945CF42A39,9.5,540.0,1.5,0.963,0.5,0.788,38.2,11.0,0.0,1.96,23.64,9.7297,0.603,0.546,0.157,4.0,2.3514,6.2934,0.5811,2.4849,3.2044,2.373,0.4719,0.4357,0.1458,Bengaluru_Electronic City,Declining,2018-08-15,Bengaluru,Electronic City,3700000,3425.93,4375.0
PROP-80CF2D62D63E,9.5,587.5,1.5,0.833,0.5,0.993,41.2,9.0,11.52,2.79,29.79,6.383,0.44,1.036,0.382,4.0,2.3514,6.3776,0.6896,2.3026,3.4272,1.9992,0.3646,0.711,0.3235,Bengaluru_Hbr Layout,Growth,2022-08-15,Bengaluru,Hbr Layout,5640000,4800.0,6009.45
PROP-34E9B4D262A5,9.5,437.5,1.5,0.833,0.75,0.753,3.2,0.0,4.24,1.83,22.58,16.4706,0.091,0.09,0.124,0.0,2.3514,6.0834,0.5613,0.0,3.1604,2.8605,0.0871,0.0862,0.1169,Bengaluru_Anantapura,Stable,2021-08-15,Bengaluru,Anantapura,5100000,5828.57,5828.57
PROP-1A191E863B26,9.5,525.0,1.5,0.833,0.5,0.788,38.2,11.0,4.24,1.83,23.64,5.4545,0.603,0.546,0.157,4.0,2.3514,6.2653,0.5811,2.4849,3.2044,1.8648,0.4719,0.4357,0.1458,Bengaluru_Electronic City,Stable,2021-08-15,Bengaluru,Electronic City,6600000,6285.71,4375.0
PROP-B183A6ECA433,9.5,541.0,1.5,0.833,0.5,1.275,43.1,6.0,1.98,1.61,38.24,10.0,0.503,0.481,0.401,2.0,2.3514,6.2953,0.822,1.9459,3.6697,2.3979,0.4075,0.3927,0.3372,Bengaluru_Hsr Layout,Stable,2021-02-15,Bengaluru,Hsr Layout,6000000,5545.29,5660.38
PROP-BF421BA4E522,9.5,672.5,1.5,0.833,0.5,1.149,12.8,0.0,11.52,2.79,34.48,4.5405,0.376,0.076,0.073,0.0,2.3514,6.5125,0.765,0.0,3.569,1.7121,0.3192,0.0733,0.0705,Bengaluru_Harlur,Growth,2022-08-15,Bengaluru,Harlur,7400000,5501.86,5992.585
PROP-29BBEE08AD6A,9.5,200.0,0.5,0.833,0.5,0.917,23.6,0.0,1.97,1.49,27.5,1.53,0.273,0.214,0.257,0.0,2.3514,5.3033,0.6508,0.0,3.3499,0.9282,0.2414,0.1939,0.2287,Bengaluru_Btm Layout,Stable,2021-05-15,Bengaluru,Btm Layout,20000000,16666.67,6622.52
PROP-4936D3D76392,9.5,600.0,1.0,0.833,0.5,0.929,39.3,3.0,0.0,1.96,27.88,7.2327,0.371,0.35,0.354,1.0,2.3514,6.3986,0.657,1.3863,3.3631,2.1081,0.3155,0.3001,0.3031,Bengaluru_Banashankari,Declining,2018-08-15,Bengaluru,Banashankari,11000000,6111.11,6550.0
PROP-2958A28B1BF2,9.5,507.5,1.5,0.833,0.2,1.0,41.0,9.0,8.78,1.94,30.0,7.8067,0.453,0.466,0.482,0.0,2.3514,6.2315,0.6931,2.3026,3.434,2.1755,0.3736,0.3825,0.3934,Bengaluru_Kalkere,Growth,2022-02-15,Bengaluru,Kalkere,5380000,5300.49,5328.495
PROP-FA206BD13CF8,9.5,444.44,0.22,0.833,0.5,0.917,13.8,0.0,2.39,-0.75,27.5,1.68,0.151,0.142,0.238,0.0,2.3514,6.0991,0.6508,0.0,3.3499,0.9858,0.1406,0.1328,0.2135,Bengaluru_Banaswadi,Stable,2020-11-15,Bengaluru,Banaswadi,25000000,6250.0,7764.95
PROP-AB7855922473,9.5,570.0,1.5,0.833,0.5,0.883,14.4,0.0,8.78,1.94,26.48,8.3077,0.089,0.178,0.255,0.0,2.3514,6.3474,0.6329,0.0,3.3135,2.2308,0.0853,0.1638,0.2271,Bengaluru_Kodigehalli,Growth,2022-02-15,Bengaluru,Kodigehalli,5200000,4561.4,4693.355
PROP-F7BD9D22747D,9.5,600.0,1.0,0.833,0.5,0.975,41.1,7.0,11.52,2.79,29.26,2.8302,1.087,0.18,0.16,2.0,2.3514,6.3986,0.6806,2.0794,3.4098,1.3429,0.7357,0.1655,0.1484,Bengaluru_Kasturi Nagar,Growth,2022-08-15,Bengaluru,Kasturi Nagar,26500000,11041.67,8852.46
PROP-77F1D54F3A83,9.5,575.0,1.5,0.833,0.5,0.83,18.8,0.0,10.18,2.02,24.9,6.551,0.26,0.187,0.175,0.0,2.3514,6.3561,0.6043,0.0,3.2542,2.0217,0.2311,0.1714,0.1613,Bengaluru_Gattahalli,Growth,2022-11-15,Bengaluru,Gattahalli,4900000,4260.87,5197.615
PROP-F1ED358B82A9,9.5,566.67,1.0,0.833,0.4,0.873,2.9,0.0,0.0,0.0,26.2,2.0,0.079,0.094,0.086,0.0,2.3514,6.3415,0.6275,0.0,3.3032,1.0986,0.076,0.0898,0.0825,Bengaluru_Kalyan Nagar,Declining,2018-05-15,Bengaluru,Kalyan Nagar,15000000,8823.53,6869.57
PROP-0251A5574962,9.5,550.0,1.0,0.833,0.8,0.917,13.8,0.0,8.44,3.26,27.5,4.4211,0.151,0.142,0.238,0.0,2.3514,6.3117,0.6508,0.0,3.3499,1.6903,0.1406,0.1328,0.2135,Bengaluru_Banaswadi,Growth,2021-11-15,Bengaluru,Banaswadi,9500000,5757.58,7764.95
PROP-01FEF977AF2F,9.5,425.0,1.5,0.833,0.5,1.0,36.8,0.0,2.39,-0.75,30.0,11.6667,2.427,0.351,0.205,0.0,2.3514,6.0544,0.6931,0.0,3.434,2.539,1.2317,0.3008,0.1865,Bengaluru_Dunnasandra,Stable,2020-11-15,Bengaluru,Dunnasandra,3600000,4235.29,8714.865
PROP-B7F81F0112BF,9.5,316.67,1.0,0.833,0.5,1.0,23.6,2.0,2.39,-0.75,30.0,9.1304,0.252,0.292,0.394,1.0,2.3514,5.761,0.6931,1.0986,3.434,2.3155,0.2247,0.2562,0.3322,Bengaluru_Doddadunnasandra,Stable,2020-11-15,Bengaluru,Doddadunnasandra,4600000,4842.11,4842.11
PROP-A31D4F91FDA1,9.5,733.33,1.33,0.833,0.5,0.367,25.1,4.0,1.98,1.61,11.0,0.9429,0.184,0.404,0.371,2.0,2.3514,6.599,0.3126,1.6094,2.4849,0.6642,0.1689,0.3393,0.3155,Bengaluru_Andrahalli,Stable,2021-02-15,Bengaluru,Andrahalli,7000000,3181.82,3800.0
PROP-38DF7ACDB881,9.5,600.0,1.5,0.833,0.5,1.0,42.0,1.0,8.16,2.79,30.0,60.0,0.397,0.56,0.454,0.0,2.3514,6.3986,0.6931,0.6931,3.434,4.1109,0.3343,0.4447,0.3743,Bengaluru_Varadharaja Nagar,Growth,2019-08-15,Bengaluru,Varadharaja Nagar,700000,583.33,4605.264999999999
PROP-D652136E415C,9.5,450.0,1.5,0.833,1.0,1.0,24.5,5.0,2.39,-0.75,30.0,14.0,0.175,0.186,0.143,1.0,2.3514,6.1115,0.6931,1.7918,3.434,2.7081,0.1613,0.1706,0.1337,Bengaluru_Electronic City Phase Ii,Stable,2020-11-15,Bengaluru,Electronic City Phase Ii,3000000,3333.33,4731.58
PROP-063912162F60,9.5,400.0,0.67,0.833,0.5,1.667,41.6,9.0,8.16,2.79,50.0,2.8235,0.385,0.32,0.273,1.0,2.3514,5.994,0.981,2.3026,3.9318,1.3412,0.3257,0.2776,0.2414,Bengaluru_Koramangala,Growth,2019-08-15,Bengaluru,Koramangala,34000000,14166.67,11161.29
PROP-5A12E1DEB7BB,9.5,599.5,1.5,0.833,0.167,1.549,39.8,0.0,0.0,1.04,46.47,7.1667,0.487,0.845,0.312,0.0,2.3514,6.3978,0.9357,0.0,3.8601,2.1001,0.3968,0.6125,0.2716,Bengaluru_Indira Nagar,Declining,2018-11-15,Bengaluru,Indira Nagar,18000000,15012.51,11416.665
PROP-B2A436AFA30B,9.5,636.0,1.5,0.833,0.077,1.0,5.1,0.0,8.44,3.26,30.0,5.7534,0.128,0.1,0.077,0.0,2.3514,6.4568,0.6931,0.0,3.434,1.91,0.1204,0.0953,0.0742,Bengaluru_Chansandra,Growth,2021-11-15,Bengaluru,Chansandra,7300000,5738.99,5561.805
PROP-FA9BF2EA2AD3,9.5,450.0,0.75,0.833,0.5,1.0,34.6,0.0,10.48,3.08,30.0,4.4211,0.461,0.311,0.459,0.0,2.3514,6.1115,0.6931,0.0,3.434,1.6903,0.3791,0.2708,0.3778,Bengaluru_Ulsoor,Growth,2022-05-15,Bengaluru,Ulsoor,9500000,5277.78,11666.67
PROP-A0F31EFEC8DF,9.5,520.0,0.8,0.833,0.5,1.0,37.9,3.0,10.48,3.08,30.0,3.36,0.163,1.458,0.778,0.0,2.3514,6.2558,0.6931,1.3863,3.434,1.4725,0.151,0.8993,0.5755,Bengaluru_Krishnarajapura,Growth,2022-05-15,Bengaluru,Krishnarajapura,12500000,4807.69,5328.045
PROP-BE2A58E55014,9.5,450.0,1.5,0.833,0.5,1.158,6.7,3.0,10.48,3.08,34.73,7.92,0.114,0.086,0.093,0.0,2.3514,6.1115,0.7692,1.3863,3.576,2.1883,0.108,0.0825,0.0889,Bengaluru_Murugeshpalya,Growth,2022-05-15,Bengaluru,Murugeshpalya,5000000,5555.56,8878.705
PROP-21A4CEA38FC7,9.5,150.0,0.38,0.833,0.5,1.0,11.1,2.0,10.48,3.08,30.0,1.68,0.217,0.106,0.106,1.0,2.3514,5.0173,0.6931,1.0986,3.434,0.9858,0.1964,0.1007,0.1007,Bengaluru_Padmanabhanagar,Growth,2022-05-15,Bengaluru,Padmanabhanagar,25000000,20833.33,6600.0
PROP-84680D4605EF,9.5,600.0,1.5,0.833,0.5,1.0,11.1,2.0,4.44,-0.38,30.0,1.68,0.217,0.106,0.106,1.0,2.3514,6.3986,0.6931,1.0986,3.434,0.9858,0.1964,0.1007,0.1007,Bengaluru_Padmanabhanagar,Stable,2020-08-15,Bengaluru,Padmanabhanagar,25000000,20833.33,6600.0
PROP-77307A7460E6,9.5,555.0,1.5,0.833,0.5,1.0,45.2,0.0,0.0,1.83,30.0,7.4336,2.747,0.347,0.293,0.0,2.3514,6.3208,0.6931,0.0,3.434,2.1322,1.321,0.2979,0.257,Bengaluru_Essel Gardens,Declining,2019-02-15,Bengaluru,Essel Gardens,5650000,5090.09,5351.185
PROP-4406879C04B8,9.5,460.0,0.8,0.833,0.5,0.804,41.9,4.0,8.58,2.03,24.12,2.7,0.26,0.84,0.543,2.0,2.3514,6.1334,0.59,1.6094,3.2237,1.3083,0.2311,0.6098,0.4337,Bengaluru_Kaggadasapura,Growth,2020-02-15,Bengaluru,Kaggadasapura,10000000,4347.83,4779.41
PROP-F1C6F8EAEF70,9.5,600.0,2.0,0.833,0.5,0.784,23.0,0.0,1.97,1.49,23.53,4.6957,0.195,0.445,0.195,0.0,2.3514,6.3986,0.5789,0.0,3.1999,1.7397,0.1781,0.3681,0.1781,Bengaluru_Ramamurthy Nagar,Stable,2021-05-15,Bengaluru,Ramamurthy Nagar,4600000,7666.67,6282.610000000001
PROP-7E43CED63487,9.5,477.67,1.0,0.724,0.5,1.0,16.4,0.0,8.16,2.79,30.0,3.4711,0.202,0.237,0.16,0.0,2.3514,6.171,0.6931,0.0,3.434,1.4976,0.184,0.2127,0.1484,Bengaluru_Malleswaram,Growth,2019-08-15,Bengaluru,Malleswaram,12100000,8443.82,12189.869999999999
PROP-D4F3E216F4A6,9.5,600.0,1.5,0.833,0.75,0.975,41.1,7.0,7.77,1.5,29.26,6.25,1.087,0.18,0.16,2.0,2.3514,6.3986,0.6806,2.0794,3.4098,1.981,0.7357,0.1655,0.1484,Bengaluru_Kasturi Nagar,Growth,2020-05-15,Bengaluru,Kasturi Nagar,12000000,10000.0,8852.46
PROP-1CD4344A6E0F,9.5,552.33,1.0,0.833,0.5,0.974,14.0,3.0,8.58,2.03,29.23,3.04,0.27,0.142,0.102,1.0,2.3514,6.316,0.6801,1.3863,3.4088,1.3962,0.239,0.1328,0.0971,Bengaluru_Somasundarapalya,Growth,2020-02-15,Bengaluru,Somasundarapalya,7500000,4526.25,4745.76
PROP-5D44A9CB0264,9.5,415.0,1.0,0.833,0.5,1.042,12.6,0.0,8.58,2.03,31.25,20.0,0.163,0.208,0.105,0.0,2.3514,6.0307,0.7139,0.0,3.4735,3.0445,0.151,0.189,0.0998,Bengaluru_Kudlu,Growth,2020-02-15,Bengaluru,Kudlu,6000000,4819.28,5042.02
PROP-37382CBB3A23,9.5,520.0,1.5,0.833,0.5,1.0,2.2,0.0,0.0,0.0,30.0,9.4382,0.071,0.084,0.087,0.0,2.3514,6.2558,0.6931,0.0,3.434,2.3455,0.0686,0.0807,0.0834,Bengaluru_Subramanyapura,Declining,2018-05-15,Bengaluru,Subramanyapura,4450000,4278.85,5525.985000000001
PROP-CCC9097E109D,9.5,562.33,1.0,0.833,0.5,1.275,43.1,6.0,8.58,2.03,38.24,6.8966,0.503,0.481,0.401,2.0,2.3514,6.3339,0.822,1.9459,3.6697,2.0664,0.4075,0.3927,0.3372,Bengaluru_Hsr Layout,Growth,2020-02-15,Bengaluru,Hsr Layout,8700000,5157.08,5660.38
PROP-A36F0478D992,9.5,495.0,1.5,0.833,0.5,1.031,24.7,4.0,7.77,1.5,30.94,8.6038,0.15,0.18,0.151,0.0,2.3514,6.2066,0.7085,1.6094,3.4639,2.2622,0.1398,0.1655,0.1406,Bengaluru_C V Raman Nagar,Growth,2020-05-15,Bengaluru,C V Raman Nagar,5300000,5353.54,6200.0
PROP-31774D75A02E,9.5,533.33,1.0,0.833,0.5,1.0,33.9,1.0,7.29,2.27,30.0,8.4,0.452,0.355,0.152,0.0,2.3514,6.281,0.6931,0.6931,3.434,2.2407,0.3729,0.3038,0.1415,Bengaluru_Hurulichikanahalli,Growth,2019-05-15,Bengaluru,Hurulichikanahalli,5000000,3125.0,4863.16
PROP-B68F6CB38ABE,9.5,562.33,1.0,0.833,0.5,1.275,43.1,6.0,10.18,2.02,38.24,6.9767,0.503,0.481,0.401,2.0,2.3514,6.3339,0.822,1.9459,3.6697,2.0765,0.4075,0.3927,0.3372,Bengaluru_Hsr Layout,Growth,2022-11-15,Bengaluru,Hsr Layout,8600000,5097.81,5660.38
PROP-15F778346255,9.5,642.86,0.71,0.833,0.5,0.673,6.9,0.0,7.29,2.27,20.18,0.96,0.081,0.192,0.091,0.0,2.3514,6.4675,0.5146,0.0,3.0531,0.6729,0.0779,0.1756,0.0871,Bengaluru_Chikkalasandra,Growth,2019-05-15,Bengaluru,Chikkalasandra,27500000,6111.11,4800.895
PROP-7DB68EE331F7,9.5,429.0,1.5,0.833,0.5,0.708,29.4,0.0,10.18,2.02,21.25,6.4737,0.531,0.234,0.146,0.0,2.3514,6.0638,0.5353,0.0,3.1023,2.0114,0.4259,0.2103,0.1363,Bengaluru_Chandapura,Growth,2022-11-15,Bengaluru,Chandapura,3800000,4428.9,4500.0
PROP-097A4556D6A1,9.5,600.67,1.0,0.833,0.0,1.667,41.6,9.0,8.78,1.94,50.0,8.0,0.385,0.32,0.273,1.0,2.3514,6.3997,0.981,2.3026,3.9318,2.1972,0.3257,0.2776,0.2414,Bengaluru_Koramangala,Growth,2022-02-15,Bengaluru,Koramangala,12000000,6659.27,11161.29
PROP-860918630288,9.5,200.0,0.67,0.833,0.5,0.444,15.6,0.0,0.0,1.83,13.33,6.0,0.403,0.089,0.095,0.0,2.3514,5.3033,0.3674,0.0,2.6624,1.9459,0.3386,0.0853,0.0908,Bengaluru_Neelasandra,Declining,2019-02-15,Bengaluru,Neelasandra,1600000,2666.67,4326.92
PROP-DB72C049BBB7,9.5,300.0,0.6,0.867,0.5,1.0,30.9,0.0,1.98,1.61,30.0,5.7143,0.472,0.224,0.485,0.0,2.3514,5.7071,0.6931,0.0,3.434,1.9042,0.3866,0.2021,0.3954,Bengaluru_Suragajakkanahalli,Stable,2021-02-15,Bengaluru,Suragajakkanahalli,7350000,4900.0,4900.0
PROP-C3677CA22876,9.5,505.0,1.0,0.833,0.75,1.359,38.1,9.0,11.52,2.79,40.76,8.9647,0.485,0.365,0.372,3.0,2.3514,6.2265,0.8582,2.3026,3.7319,2.299,0.3954,0.3112,0.3163,Bengaluru_Whitefield,Growth,2022-08-15,Bengaluru,Whitefield,8500000,5610.56,5580.610000000001
PROP-DD52D94B45F6,9.5,622.0,1.0,0.833,0.9,1.0,35.6,2.0,7.77,1.5,30.0,4.6667,0.284,0.392,0.333,1.0,2.3514,6.4345,0.6931,1.0986,3.434,1.7346,0.25,0.3307,0.2874,Bengaluru_Rampura,Growth,2020-05-15,Bengaluru,Rampura,9000000,4823.15,4334.65
PROP-0DFBCB6E1771,9.5,733.33,1.33,0.833,0.5,0.482,51.1,7.0,4.24,1.83,14.46,1.0714,1.704,0.218,0.691,2.0,2.3514,6.599,0.3934,2.0794,2.7383,0.7282,0.9947,0.1972,0.5253,Bengaluru_Margondanahalli,Stable,2021-08-15,Bengaluru,Margondanahalli,12600000,5727.27,6133.33
PROP-64908790C2DC,9.5,750.0,1.5,0.833,0.5,1.275,43.1,6.0,0.0,0.0,38.24,6.0606,0.503,0.481,0.401,2.0,2.3514,6.6214,0.822,1.9459,3.6697,1.9545,0.4075,0.3927,0.3372,Bengaluru_Hsr Layout,Declining,2018-05-15,Bengaluru,Hsr Layout,9900000,6600.0,5660.38
PROP-2CDC8E50EB9F,9.5,240.0,0.6,0.833,0.5,1.549,39.8,0.0,8.78,1.94,46.47,3.6857,0.487,0.845,0.312,0.0,2.3514,5.4848,0.9357,0.0,3.8601,1.5445,0.3968,0.6125,0.2716,Bengaluru_Indira Nagar,Growth,2022-02-15,Bengaluru,Indira Nagar,35000000,29166.67,11416.665
PROP-A7A3FD332C22,9.5,266.67,1.33,0.833,0.5,1.0,27.9,5.0,0.0,1.83,30.0,7.6364,0.176,0.24,0.313,1.0,2.3514,5.5898,0.6931,1.7918,3.434,2.156,0.1621,0.2151,0.2723,Bengaluru_Machohalli,Declining,2019-02-15,Bengaluru,Machohalli,5500000,6875.0,5381.945
PROP-24BEBE7D0051,9.5,500.0,1.0,0.833,0.5,1.0,24.5,5.0,10.48,3.08,30.0,7.0,0.175,0.186,0.143,1.0,2.3514,6.2166,0.6931,1.7918,3.434,2.0794,0.1613,0.1706,0.1337,Bengaluru_Electronic City Phase Ii,Growth,2022-05-15,Bengaluru,Electronic City Phase Ii,6000000,4000.0,4731.58
PROP-362C055DF818,9.5,490.0,1.5,0.833,0.25,1.031,24.7,4.0,11.52,2.79,30.94,9.12,0.15,0.18,0.151,0.0,2.3514,6.1964,0.7085,1.6094,3.4639,2.3145,0.1398,0.1655,0.1406,Bengaluru_C V Raman Nagar,Growth,2022-08-15,Bengaluru,C V Raman Nagar,5000000,5102.04,6200.0
PROP-8977D20A5151,9.5,550.0,1.5,0.833,0.5,1.0,12.9,6.0,8.37,1.24,30.0,7.2414,0.104,0.136,0.386,3.0,2.3514,6.3117,0.6931,1.9459,3.434,2.1092,0.0989,0.1275,0.3264,Bengaluru_Mailasandra,Growth,2019-11-15,Bengaluru,Mailasandra,5800000,5272.73,5685.62
PROP-C44315AEA91A,9.5,390.0,1.0,0.833,0.5,1.0,13.9,0.0,7.77,1.5,30.0,3.8182,0.086,0.194,0.228,0.0,2.3514,5.9687,0.6931,0.0,3.434,1.5724,0.0825,0.1773,0.2054,Bengaluru_Sanjaynagar,Growth,2020-05-15,Bengaluru,Sanjaynagar,11000000,14102.56,12707.02
PROP-B72F24FF7102,9.5,555.0,1.5,0.833,0.75,1.0,45.2,0.0,1.98,1.61,30.0,7.1795,2.747,0.347,0.293,0.0,2.3514,6.3208,0.6931,0.0,3.434,2.1016,1.321,0.2979,0.257,Bengaluru_Essel Gardens,Stable,2021-02-15,Bengaluru,Essel Gardens,5850000,5270.27,5351.185
PROP-D5A2500283AE,9.5,512.0,1.5,0.833,0.0,1.143,14.6,0.0,7.77,1.5,34.29,7.6364,0.092,0.17,0.274,0.0,2.3514,6.2403,0.7622,0.0,3.5636,2.156,0.088,0.157,0.2422,Bengaluru_Bommanahalli,Growth,2020-05-15,Bengaluru,Bommanahalli,5500000,5371.09,5247.46
PROP-CB8B145AA1A0,9.5,556.0,1.0,0.833,0.5,1.275,43.1,6.0,8.78,1.94,38.24,6.8966,0.503,0.481,0.401,2.0,2.3514,6.3226,0.822,1.9459,3.6697,2.0664,0.4075,0.3927,0.3372,Bengaluru_Hsr Layout,Growth,2022-02-15,Bengaluru,Hsr Layout,8700000,5215.83,5660.38
PROP-DEB25D8A0824,9.5,506.0,1.5,0.833,0.5,0.463,4.6,0.0,8.78,1.94,13.9,3.0,0.103,0.127,0.093,0.0,2.3514,6.2285,0.3805,0.0,2.7014,1.3863,0.098,0.1196,0.0889,Bengaluru_Virupakshapura,Growth,2022-02-15,Bengaluru,Virupakshapura,4600000,4545.45,4629.63
PROP-36F4C2E2F8C2,9.5,600.0,1.5,0.833,0.5,1.0,25.8,2.0,7.77,1.5,30.0,6.0,0.313,0.427,0.098,1.0,2.3514,6.3986,0.6931,1.0986,3.434,1.9459,0.2723,0.3556,0.0935,Bengaluru_Cheemasandra,Growth,2020-05-15,Bengaluru,Cheemasandra,7000000,5833.33,6500.0
PROP-96BC79D9D190,9.5,1026.67,2.0,0.833,0.5,0.894,27.3,0.0,4.44,-0.38,26.82,4.56,0.218,0.471,0.179,0.0,2.3514,6.935,0.6387,0.0,3.3258,1.7156,0.1972,0.3859,0.1647,Bengaluru_Jp Nagar,Stable,2020-08-15,Bengaluru,Jp Nagar,10000000,3246.75,5714.29
PROP-23765AECBE7F,9.5,583.67,1.0,0.833,0.5,1.0,24.8,4.0,11.52,2.79,30.0,10.5,0.411,0.161,0.154,2.0,2.3514,6.371,0.6931,1.6094,3.434,2.4423,0.3443,0.1493,0.1432,Bengaluru_Bylakere,Growth,2022-08-15,Bengaluru,Bylakere,4000000,2284.41,3708.87
PROP-1F1AEB8FCFA9,9.5,733.33,1.33,0.833,0.5,1.0,5.0,0.0,4.44,-0.38,30.0,5.25,0.129,0.089,0.086,0.0,2.3514,6.599,0.6931,0.0,3.434,1.8326,0.1213,0.0853,0.0825,Bengaluru_Nri Layout,Stable,2020-08-15,Bengaluru,Nri Layout,8000000,3636.36,4684.15
PROP-DA31F830F91F,9.5,850.0,1.5,0.833,0.5,0.784,23.0,0.0,10.18,2.02,23.53,1.9636,0.195,0.445,0.195,0.0,2.3514,6.7464,0.5789,0.0,3.1999,1.0864,0.1781,0.3681,0.1781,Bengaluru_Ramamurthy Nagar,Growth,2022-11-15,Bengaluru,Ramamurthy Nagar,11000000,6470.59,6282.610000000001
PROP-5FAE88B44F6A,9.5,300.0,1.0,0.833,0.5,1.359,38.1,9.0,7.29,2.27,40.76,11.7231,0.485,0.365,0.372,3.0,2.3514,5.7071,0.8582,2.3026,3.7319,2.5434,0.3954,0.3112,0.3163,Bengaluru_Whitefield,Growth,2019-05-15,Bengaluru,Whitefield,6500000,10833.33,5580.610000000001
PROP-AC4F9449866A,9.5,325.0,1.0,0.923,0.5,1.0,26.8,0.0,0.0,1.83,30.0,20.0,0.159,0.623,0.25,0.0,2.3514,5.7869,0.6931,0.0,3.434,3.0445,0.1476,0.4843,0.2231,Bengaluru_Pillagana Halli,Declining,2019-02-15,Bengaluru,Pillagana Halli,2100000,3230.77,26139.195
PROP-719C462D87B0,9.5,567.5,1.5,0.833,0.5,1.0,7.7,0.0,4.24,1.83,30.0,5.6,0.16,0.103,0.19,0.0,2.3514,6.343,0.6931,0.0,3.434,1.8871,0.1484,0.098,0.174,Bengaluru_Yeshwanthpur,Stable,2021-08-15,Bengaluru,Yeshwanthpur,7500000,6607.93,7935.110000000001
PROP-09B1D971CB51,9.5,491.67,1.0,0.833,0.5,1.0,8.2,0.0,4.44,-0.38,30.0,5.25,0.242,0.072,0.068,0.0,2.3514,6.1998,0.6931,0.0,3.434,1.8326,0.2167,0.0695,0.0658,Bengaluru_Mattanahalli,Stable,2020-08-15,Bengaluru,Mattanahalli,8000000,5423.73,6064.065
PROP-6226851F74F4,9.5,600.0,1.5,0.833,0.5,1.282,38.5,0.0,0.0,1.83,38.46,11.3793,0.646,0.424,0.418,0.0,2.3514,6.3986,0.8251,0.0,3.6753,2.516,0.4983,0.3535,0.3492,Bengaluru_Kudlu Gate,Declining,2019-02-15,Bengaluru,Kudlu Gate,5800000,4833.33,5560.1
PROP-911EB5971519,9.5,544.5,1.5,0.833,0.5,0.848,26.8,2.0,8.44,3.26,25.45,4.0,0.331,0.291,0.177,1.0,2.3514,6.3017,0.6141,1.0986,3.2753,1.6094,0.2859,0.2554,0.163,Bengaluru_Basapura,Growth,2021-11-15,Bengaluru,Basapura,4200000,3856.75,5555.56
PROP-5A1AF60180B6,9.5,546.67,1.0,0.833,0.211,1.0,17.0,5.0,0.0,0.0,30.0,3.2308,0.14,0.22,0.214,1.0,2.3514,6.3057,0.6931,1.7918,3.434,1.4424,0.131,0.1989,0.1939,Bengaluru_Kambipura,Declining,2018-05-15,Bengaluru,Kambipura,13000000,7926.83,5730.13
