property_master_id,derived_age_years,derived_area_per_bhk,derived_bathrooms_per_bhk,derived_carpet_efficiency,derived_floor_ratio,derived_locality_price_premium,derived_accessibility_score,derived_amenity_score,derived_hpi_growth,derived_local_price_growth,derived_rent_per_sqft,derived_rental_yield,derived_school_access,derived_hospital_access,derived_metro_access,derived_transit_density,derived_age_years_log1p,derived_area_per_bhk_log1p,derived_locality_price_premium_log1p,derived_amenity_score_log1p,derived_rent_per_sqft_log1p,derived_rental_yield_log1p,derived_school_access_log1p,derived_hospital_access_log1p,derived_metro_access_log1p,derived_city_locality,derived_market_regime,listing_date,city,locality,price_inr,price_per_sqft,target_locality_median_ppsf
PROP-8B7EA326E510,9.5,550.0,1.5,0.833,0.2,1.0,42.5,0.0,13.31,3.02,0.0,0.0,0.487,0.299,0.536,0.0,2.3514,6.3117,0.6931,0.0,0.0,0.0,0.3968,0.2616,0.4292,Hyderabad_Aminpur,Growth,2022-08-15,Hyderabad,Aminpur,5600000,5090.91,4975.360000000001
PROP-4AADFA33BEBC,9.5,150.0,0.5,0.833,0.5,0.595,21.6,2.0,0.0,1.78,16.36,5.4,0.379,0.209,0.13,1.0,2.3514,5.0173,0.4669,1.0986,2.8542,1.8563,0.3214,0.1898,0.1222,Delhi_Sector 15 Rohini,Declining,2019-02-15,Delhi,Sector 15 Rohini,2000000,6666.67,10441.77
PROP-E95BD1F9DB91,9.5,325.0,1.0,0.846,0.25,1.0,43.3,14.0,8.93,2.27,0.0,0.0,0.28,0.396,0.589,2.0,2.3514,5.7869,0.6931,2.7081,0.0,0.0,0.2469,0.3336,0.4631,Kolkata_Garia,Growth,2019-11-15,Kolkata,Garia,3500000,5384.62,4405.29
PROP-A65021239D1C,9.5,137.5,0.38,0.833,0.5,0.961,25.1,0.0,0.0,0.0,26.67,2.6667,0.174,1.292,0.193,0.0,2.3514,4.9309,0.6735,0.0,3.3203,1.2993,0.1604,0.8294,0.1765,Pune_Pimpri,Declining,2018-05-15,Pune,Pimpri,9000000,8181.82,6731.165
PROP-9269F5EDABE3,9.5,366.67,1.0,0.833,0.786,1.047,43.1,13.0,12.82,3.15,29.07,2.087,0.565,0.62,0.313,3.0,2.3514,5.9072,0.7164,2.6391,3.4035,1.1272,0.4479,0.4824,0.2723,Pune_Mundhwa,Growth,2022-11-15,Pune,Mundhwa,11500000,10454.55,7377.174999999999
PROP-1538AE991581,9.5,450.0,1.5,0.833,0.5,0.933,19.1,0.0,10.18,2.02,28.0,2.52,0.129,0.178,0.192,0.0,2.3514,6.1115,0.6591,0.0,3.3673,1.2585,0.1213,0.1638,0.1756,Bengaluru_Sg Palya,Growth,2022-11-15,Bengaluru,Sg Palya,10000000,11111.11,9043.925
PROP-6B0CC40CF25C,9.5,500.0,1.5,0.833,0.5,1.0,7.8,0.0,0.0,0.0,0.0,0.0,0.212,0.086,0.117,0.0,2.3514,6.2166,0.6931,0.0,0.0,0.0,0.1923,0.0825,0.1106,Chennai_Sithalapakkam,Declining,2018-05-15,Chennai,Sithalapakkam,5800000,5800.0,5282.675
PROP-4D448921E6A6,9.5,2000.0,4.0,0.833,0.5,1.0,9.4,0.0,2.39,-0.75,30.0,8.9362,0.182,0.127,0.075,0.0,2.3514,7.6014,0.6931,0.0,3.434,2.2962,0.1672,0.1196,0.0723,Bengaluru_Gollarapalya,Stable,2020-11-15,Bengaluru,Gollarapalya,4700000,2350.0,3222.22
PROP-3DDDE73F3508,9.5,525.0,1.5,0.857,0.5,1.01,34.4,2.0,11.19,2.24,27.78,2.9333,0.486,0.325,0.098,1.0,2.3514,6.2653,0.6981,1.0986,3.3597,1.3695,0.3961,0.2814,0.0935,Delhi_Dallupura,Growth,2022-11-15,Delhi,Dallupura,9000000,8571.43,9523.81
PROP-2A57BC5784EB,9.5,1375.0,2.0,0.909,0.5,1.0,33.3,4.0,0.0,0.0,0.0,0.0,0.627,0.261,0.213,2.0,2.3514,7.2269,0.6931,1.6094,0.0,0.0,0.4867,0.2319,0.1931,Chennai_Kalpakkam,Declining,2018-05-15,Chennai,Kalpakkam,7500000,2727.27,3263.635
PROP-8DC6E7A76E8D,9.5,217.0,0.75,0.833,0.5,0.717,17.5,0.0,3.98,1.24,19.71,0.5,0.207,0.281,0.086,0.0,2.3514,5.3845,0.5406,0.0,3.0306,0.4055,0.1881,0.2476,0.0825,Delhi_Tri Nagar,Stable,2021-08-15,Delhi,Tri Nagar,24000000,27649.77,9600.0
PROP-A36C94723B05,9.5,620.0,1.5,0.833,0.5,1.0,25.8,0.0,12.72,2.5,0.0,0.0,0.477,0.232,0.167,0.0,2.3514,6.4313,0.6931,0.0,0.0,0.0,0.39,0.2086,0.1544,Chennai_Kotturpuram,Growth,2022-08-15,Chennai,Kotturpuram,12800000,10322.58,10950.765
PROP-0DFBCB6E1771,9.5,733.33,1.33,0.833,0.5,0.482,51.1,7.0,4.24,1.83,14.46,1.0714,1.704,0.218,0.691,2.0,2.3514,6.599,0.3934,2.0794,2.7383,0.7282,0.9947,0.1972,0.5253,Bengaluru_Margondanahalli,Stable,2021-08-15,Bengaluru,Margondanahalli,12600000,5727.27,6344.7
PROP-50AAA88D9120,9.5,400.0,0.75,0.833,0.5,1.0,29.4,0.0,7.77,1.5,30.0,7.1186,0.519,0.267,0.184,0.0,2.3514,5.994,0.6931,0.0,3.434,2.0942,0.4181,0.2367,0.1689,Bengaluru_State Bank Of India Colony,Growth,2020-05-15,Bengaluru,State Bank Of India Colony,5900000,3687.5,3077.3050000000003
PROP-AF37A4D22BF1,9.5,323.5,1.0,0.833,0.286,1.0,11.1,0.0,7.29,2.27,30.0,18.2609,0.315,0.07,0.071,0.0,2.3514,5.7823,0.6931,0.0,3.434,2.9581,0.2738,0.0677,0.0686,Bengaluru_Byagadadhenahalli,Growth,2019-05-15,Bengaluru,Byagadadhenahalli,2300000,3554.87,3632.1499999999996
PROP-3C0E1490978E,9.5,500.0,2.0,0.833,1.0,1.023,25.7,11.0,0.0,0.0,28.39,25.0909,0.224,0.294,0.225,4.0,2.3514,6.2166,0.7046,2.4849,3.3807,3.2616,0.2021,0.2577,0.2029,Pune_Wakhari,Declining,2018-05-15,Pune,Wakhari,1100000,2200.0,3923.53
PROP-63FC137A042A,9.5,500.0,2.0,0.833,0.75,1.023,30.2,0.0,9.13,2.64,28.39,18.4,0.616,0.184,0.26,0.0,2.3514,6.2166,0.7046,0.0,3.3807,2.9653,0.48,0.1689,0.2311,Pune_Shiraswadi,Growth,2021-11-15,Pune,Shiraswadi,1500000,3000.0,2571.43
PROP-FA24825DAA86,9.5,576.0,2.0,0.833,0.167,0.469,57.8,6.0,4.48,-0.66,13.02,3.0,4.505,0.76,0.632,3.0,2.3514,6.3578,0.3846,1.9459,2.6405,1.3863,1.7057,0.5653,0.4898,Pune_Alandi,Stable,2020-08-15,Pune,Alandi,3000000,5208.33,4477.83
PROP-DE0577CA5310,9.5,500.0,1.0,0.833,0.5,1.365,16.1,0.0,12.7,3.03,106.67,1.7,0.451,0.106,0.111,0.0,2.3514,6.2166,0.8608,0.0,4.6791,0.9933,0.3723,0.1007,0.1053,Mumbai_Girgaon,Growth,2022-11-15,Mumbai,Girgaon,60000000,40000.0,28571.43
PROP-796D2E771605,9.5,550.0,2.0,0.833,1.0,0.812,14.3,0.0,9.85,2.71,22.55,19.4996,0.131,0.151,0.295,0.0,2.3514,6.3117,0.5944,0.0,3.1591,3.0204,0.1231,0.1406,0.2585,Pune_Undri,Growth,2022-02-15,Pune,Undri,1400000,2545.45,6097.56
PROP-84F443D9FE7C,9.5,400.0,2.5,0.833,0.5,0.566,7.3,2.0,8.38,2.6,15.56,1.2,0.126,0.105,0.118,1.0,2.3514,5.994,0.4485,1.0986,2.807,0.7885,0.1187,0.0998,0.1115,Delhi_Mangolpuri,Growth,2019-08-15,Delhi,Mangolpuri,6000000,7500.0,8125.0
PROP-4CB7F28C0B2A,9.5,210.0,0.75,0.833,0.5,1.0,42.7,5.0,0.0,1.96,30.0,3.36,3.704,0.325,0.172,1.0,2.3514,5.3519,0.6931,1.7918,3.434,1.4725,1.5484,0.2814,0.1587,Bengaluru_Kodipur,Declining,2018-08-15,Bengaluru,Kodipur,12500000,14880.95,6085.965
PROP-733DAB877EB5,9.5,240.0,1.0,0.833,0.5,1.0,31.8,4.0,7.77,1.5,30.0,16.1538,0.493,0.362,0.148,2.0,2.3514,5.4848,0.6931,1.6094,3.434,2.8422,0.4008,0.309,0.138,Bengaluru_Vivek Nagar,Growth,2020-05-15,Bengaluru,Vivek Nagar,2600000,10833.33,12000.0
PROP-35AA38E89CF9,9.5,566.0,1.0,0.833,0.2,1.0,30.1,3.0,0.0,0.0,0.0,0.0,0.471,0.234,0.31,0.0,2.3514,6.3404,0.6931,1.3863,0.0,0.0,0.3859,0.2103,0.27,Hyderabad_Upparpally,Declining,2018-05-15,Hyderabad,Upparpally,8500000,5005.89,5191.115
PROP-D76AFCB1EAC0,9.5,575.0,1.5,0.761,0.5,0.973,22.8,0.0,0.0,1.94,76.0,2.0377,0.659,0.123,0.086,0.0,2.3514,6.3561,0.6796,0.0,4.3438,1.1111,0.5062,0.116,0.0825,Mumbai_Malad East,Declining,2019-02-15,Mumbai,Malad East,26500000,23043.48,18819.445
PROP-24C039B3DA44,9.5,525.0,1.5,0.833,0.571,0.961,25.1,0.0,7.5,1.98,26.67,3.6923,0.174,1.292,0.193,0.0,2.3514,6.2653,0.6735,0.0,3.3203,1.5459,0.1604,0.8294,0.1765,Pune_Pimpri,Growth,2019-05-15,Pune,Pimpri,6500000,6190.48,6731.165
PROP-E5F16BB0D4F8,9.5,8000.0,0.5,0.833,0.5,1.0,32.1,4.0,10.48,3.08,30.0,21.875,0.241,0.287,0.542,1.0,2.3514,8.9873,0.6931,1.6094,3.434,3.13,0.2159,0.2523,0.4331,Bengaluru_Jayanagar South,Growth,2022-05-15,Bengaluru,Jayanagar South,1920000,120.0,120.0
PROP-7813EB02EFD0,9.5,738.0,2.0,0.833,0.231,0.834,31.2,4.0,0.0,1.96,23.15,4.8,0.154,0.272,0.341,0.0,2.3514,6.6053,0.6065,1.6094,3.1843,1.7579,0.1432,0.2406,0.2934,Pune_Mohammed Wadi,Declining,2018-08-15,Pune,Mohammed Wadi,4500000,6097.56,6097.56
PROP-D5A46B2534DD,9.5,475.0,1.5,0.833,0.5,0.812,14.3,0.0,6.88,1.37,22.55,4.5499,0.131,0.151,0.295,0.0,2.3514,6.1654,0.5944,0.0,3.1591,1.7138,0.1231,0.1406,0.2585,Pune_Undri,Growth,2019-08-15,Pune,Undri,6000000,6315.79,6097.56
PROP-42AE066E1A7A,9.5,510.0,2.0,0.833,1.0,1.0,10.1,1.0,4.21,-0.76,0.0,0.0,0.243,0.099,0.179,0.0,2.3514,6.2364,0.6931,0.6931,0.0,0.0,0.2175,0.0944,0.1647,Chennai_Madipakkam,Stable,2020-08-15,Chennai,Madipakkam,2800000,5490.2,5805.035
PROP-DDD63719F0F1,9.5,447.5,1.5,0.833,0.0,0.767,23.1,3.0,0.0,1.04,23.0,6.1662,0.23,0.237,0.223,0.0,2.3514,6.1059,0.5693,1.3863,3.1781,1.9694,0.207,0.2127,0.2013,Bengaluru_Kengeri,Declining,2018-11-15,Bengaluru,Kengeri,4476000,5001.12,5200.0
PROP-FC169B85B3DA,9.5,375.0,0.5,0.967,0.5,0.917,23.6,0.0,7.77,1.5,27.5,2.0676,0.273,0.214,0.257,0.0,2.3514,5.9296,0.6508,0.0,3.3499,1.1209,0.2414,0.1939,0.2287,Bengaluru_Btm Layout,Growth,2020-05-15,Bengaluru,Btm Layout,14800000,4933.33,7305.32
PROP-EFCB59B31824,9.5,90.0,0.5,0.833,0.5,1.0,14.3,3.0,8.58,2.03,30.0,14.0,0.183,0.145,0.155,0.0,2.3514,4.5109,0.6931,1.3863,3.434,2.7081,0.1681,0.1354,0.1441,Bengaluru_Sampangiram Nagar,Growth,2020-02-15,Bengaluru,Sampangiram Nagar,3000000,16666.67,16666.67
PROP-DD6861FA201B,9.5,669.0,2.0,0.833,0.5,1.0,43.6,4.0,12.72,2.5,0.0,0.0,0.828,0.447,0.2,2.0,2.3514,6.5073,0.6931,1.6094,0.0,0.0,0.6032,0.3695,0.1823,Chennai_Sholinganallur,Growth,2022-08-15,Chennai,Sholinganallur,3900000,5829.6,5594.83
PROP-1ECB2C470728,9.5,356.5,1.0,0.833,0.5,0.323,5.5,0.0,2.34,2.09,8.89,3.2,0.087,0.101,0.187,0.0,2.3514,5.8791,0.2799,0.0,2.2915,1.4351,0.0834,0.0962,0.1714,Delhi_Budh Vihar,Stable,2021-05-15,Delhi,Budh Vihar,3000000,4207.57,10000.0
PROP-1DFA7235E953,9.5,550.0,1.5,0.833,0.5,1.0,34.8,9.0,5.48,-0.62,0.0,0.0,0.505,0.221,0.569,3.0,2.3514,6.3117,0.6931,2.3026,0.0,0.0,0.4088,0.1997,0.4504,Hyderabad_Laxmiguda,Growth,2020-08-15,Hyderabad,Laxmiguda,6900000,6272.73,6336.365
PROP-35A2BA103625,9.5,250.0,1.0,0.833,1.0,1.01,25.7,0.0,9.57,2.84,27.78,18.8571,0.247,0.622,0.108,0.0,2.3514,5.5255,0.6981,0.0,3.3597,2.9886,0.2207,0.4837,0.1026,Delhi_Madanpur Dabas,Growth,2022-02-15,Delhi,Madanpur Dabas,1400000,2800.0,3714.815
PROP-EB43842CD396,9.5,450.0,1.5,0.833,0.5,0.883,14.4,0.0,1.97,1.49,26.48,4.32,0.089,0.178,0.255,0.0,2.3514,6.1115,0.6329,0.0,3.3135,1.6715,0.0853,0.1638,0.2271,Bengaluru_Kodigehalli,Stable,2021-05-15,Bengaluru,Kodigehalli,10000000,11111.11,4693.355
PROP-F1844B7EE282,9.5,825.0,0.25,0.833,0.5,1.0,32.5,2.0,4.21,-0.76,0.0,0.0,0.573,0.251,0.218,1.0,2.3514,6.7166,0.6931,1.0986,0.0,0.0,0.453,0.2239,0.1972,Chennai_Ambattur,Stable,2020-08-15,Chennai,Ambattur,37800000,11454.55,5727.27
PROP-128CF898AB75,9.5,342.86,0.57,0.833,0.5,1.143,14.6,0.0,7.29,2.27,34.29,4.2424,0.092,0.17,0.274,0.0,2.3514,5.8402,0.7622,0.0,3.5636,1.6568,0.088,0.157,0.2422,Bengaluru_Bommanahalli,Growth,2019-05-15,Bengaluru,Bommanahalli,9900000,4125.0,5200.0
PROP-F33B8F73C561,9.5,637.5,1.5,0.833,0.5,1.515,14.2,0.0,8.78,1.94,45.45,12.0,0.15,0.244,0.138,0.0,2.3514,6.4591,0.9223,0.0,3.8384,2.5649,0.1398,0.2183,0.1293,Bengaluru_Benson Town,Growth,2022-02-15,Bengaluru,Benson Town,10000000,7843.14,10196.779999999999
PROP-65350B3917F3,9.5,451.0,2.0,0.833,0.5,1.0,32.3,4.0,2.84,1.93,27.76,9.84,0.364,0.62,0.228,2.0,2.3514,6.1137,0.6931,1.6094,3.359,2.3832,0.3104,0.4824,0.2054,Pune_Hadapsar,Stable,2021-05-15,Pune,Hadapsar,2500000,5543.24,5391.3
PROP-5BF7390BA415,9.5,660.0,1.0,0.596,0.5,1.441,54.0,17.0,2.51,2.04,40.0,3.5586,0.929,0.387,0.496,2.0,2.3514,6.4938,0.8924,2.8904,3.7136,1.517,0.657,0.3271,0.4028,Pune_Aundh,Stable,2021-02-15,Pune,Aundh,14500000,7323.23,9166.67
PROP-A391943544CD,9.5,750.0,0.5,0.833,0.5,1.0,53.7,5.0,9.41,3.45,0.0,0.0,0.735,1.074,0.278,1.0,2.3514,6.6214,0.6931,1.7918,0.0,0.0,0.551,0.7295,0.2453,Kolkata_Taltala,Growth,2022-02-15,Kolkata,Taltala,40000000,13333.33,8405.494999999999
PROP-AA2741A50344,9.5,400.0,0.2,0.833,0.5,1.0,33.0,0.0,1.05,-1.09,0.0,0.0,0.381,0.496,0.375,0.0,2.3514,5.994,0.6931,0.0,0.0,0.0,0.3228,0.4028,0.3185,Kolkata_Habra,Stable,2020-11-15,Kolkata,Habra,7000000,3500.0,3500.0
PROP-947825266908,9.5,407.0,1.5,0.833,1.0,1.0,23.7,0.0,4.21,-0.76,0.0,0.0,0.273,0.278,0.248,0.0,2.3514,6.0113,0.6931,0.0,0.0,0.0,0.2414,0.2453,0.2215,Chennai_Guduvancheri,Stable,2020-08-15,Chennai,Guduvancheri,2900000,3562.65,4833.33
PROP-A08BC850FD3D,9.5,93.33,0.33,0.833,0.5,1.01,26.7,2.0,0.0,0.0,27.78,4.5517,0.23,0.161,0.615,1.0,2.3514,4.5468,0.6981,1.0986,3.3597,1.7141,0.207,0.1493,0.4793,Delhi_Subzi Mandi,Declining,2018-05-15,Delhi,Subzi Mandi,5800000,10357.14,8511.904999999999
PROP-FDB5031427CD,9.5,550.0,1.5,0.833,0.5,1.0,41.6,0.0,0.0,1.04,30.0,9.3333,0.385,0.827,0.373,0.0,2.3514,6.3117,0.6931,0.0,3.434,2.3354,0.3257,0.6027,0.317,Bengaluru_Bisuvanahalli,Declining,2018-11-15,Bengaluru,Bisuvanahalli,4500000,4090.91,3905.92
PROP-9840B36CD036,9.5,133.33,0.67,0.833,0.5,1.0,36.9,7.0,10.18,2.02,30.0,3.8182,0.664,0.275,0.241,2.0,2.3514,4.9003,0.6931,2.0794,3.434,1.5724,0.5092,0.2429,0.2159,Bengaluru_Bagalur,Growth,2022-11-15,Bengaluru,Bagalur,11000000,13750.0,4977.88
PROP-51DFA6EBBD7E,9.5,358.5,1.0,0.833,0.333,1.023,35.3,0.0,6.88,1.37,28.39,6.9,0.215,0.6,0.221,0.0,2.3514,5.8847,0.7046,0.0,3.3807,2.0669,0.1947,0.47,0.1997,Pune_Vikas Nagar,Growth,2019-08-15,Pune,Vikas Nagar,4000000,5578.8,5581.280000000001
PROP-264C802A4643,9.5,430.33,1.0,0.833,0.75,0.909,23.3,5.0,8.38,2.6,25.0,2.15,0.204,0.108,0.208,1.0,2.3514,6.0669,0.6466,1.7918,3.2581,1.1474,0.1856,0.1026,0.189,Delhi_Sector 24 Rohini,Growth,2019-08-15,Delhi,Sector 24 Rohini,12000000,9295.12,9347.560000000001
PROP-594EE691AEC8,9.5,517.5,1.5,0.833,0.2,1.0,28.7,0.0,1.97,1.49,30.0,7.5,0.313,0.202,0.138,0.0,2.3514,6.2509,0.6931,0.0,3.434,2.1401,0.2723,0.184,0.1293,Bengaluru_Hampapura,Stable,2021-05-15,Bengaluru,Hampapura,5600000,5410.63,6018.72
PROP-D08A5EDEFD32,9.5,638.67,1.0,0.833,0.769,1.0,50.0,11.0,12.11,3.15,0.0,0.0,1.572,0.348,0.271,4.0,2.3514,6.461,0.6931,2.4849,0.0,0.0,0.9447,0.2986,0.2398,Kolkata_Tollygunge,Growth,2022-08-15,Kolkata,Tollygunge,25000000,13048.02,5268.675
PROP-1FF54B23E5A8,9.5,436.5,1.5,0.833,0.5,1.0,16.2,3.0,9.52,3.06,0.0,0.0,0.286,0.141,0.169,0.0,2.3514,6.0811,0.6931,1.3863,0.0,0.0,0.2515,0.1319,0.1561,Chennai_Kelambakkam,Growth,2021-11-15,Chennai,Kelambakkam,3600000,4123.71,4811.0
PROP-E07C42453C05,9.5,600.0,1.5,0.833,0.5,1.0,34.6,0.0,8.78,1.94,30.0,2.8966,0.461,0.311,0.459,0.0,2.3514,6.3986,0.6931,0.0,3.434,1.3601,0.3791,0.2708,0.3778,Bengaluru_Ulsoor,Growth,2022-02-15,Bengaluru,Ulsoor,14500000,12083.33,11914.89
PROP-B5D73EC0BC1B,9.5,516.67,1.0,0.833,0.5,1.0,49.2,5.0,7.82,1.95,0.0,0.0,0.299,1.227,1.242,1.0,2.3514,6.2493,0.6931,1.7918,0.0,0.0,0.2616,0.8007,0.8074,Hyderabad_Miyapur,Growth,2020-05-15,Hyderabad,Miyapur,6975000,4500.0,5558.68
PROP-ECDD80F8CD07,9.5,722.22,0.56,0.833,0.5,1.0,7.7,0.0,8.16,2.79,30.0,0.7368,0.16,0.103,0.19,0.0,2.3514,6.5837,0.6931,0.0,3.434,0.552,0.1484,0.098,0.174,Bengaluru_Yeshwanthpur,Growth,2019-08-15,Bengaluru,Yeshwanthpur,57000000,8769.23,8013.08
PROP-7327C4A1A8FA,9.5,525.0,1.5,0.833,0.846,1.0,31.0,4.0,0.0,1.04,30.0,9.3333,0.169,0.21,1.808,2.0,2.3514,6.2653,0.6931,1.6094,3.434,2.3354,0.1561,0.1906,1.0325,Bengaluru_Marsur,Declining,2018-11-15,Bengaluru,Marsur,4500000,4285.71,3750.0
PROP-D6F32A68E305,9.5,275.0,1.0,0.982,0.5,1.365,9.7,0.0,5.85,1.24,106.67,7.4323,0.237,0.058,0.12,0.0,2.3514,5.6204,0.8608,0.0,4.6791,2.1321,0.2127,0.0564,0.1133,Mumbai_Vile Parle East,Growth,2019-11-15,Mumbai,Vile Parle East,15500000,28181.82,28181.82
PROP-0E0CD9E256FD,9.5,297.0,1.0,0.833,0.5,0.727,25.9,4.0,2.22,1.67,20.0,4.1538,0.393,0.256,0.219,2.0,2.3514,5.6971,0.5464,1.6094,3.0445,1.6397,0.3315,0.2279,0.198,Delhi_Sector 4 Rohini,Stable,2021-02-15,Delhi,Sector 4 Rohini,5200000,5836.14,7001.405000000001
PROP-EA18CC9C8897,9.5,654.0,2.0,0.833,0.867,1.0,36.7,2.0,7.29,2.27,30.0,7.0,0.355,0.438,0.587,1.0,2.3514,6.4846,0.6931,1.0986,3.434,2.0794,0.3038,0.3633,0.4618,Bengaluru_Soppahalli,Growth,2019-05-15,Bengaluru,Soppahalli,6000000,9174.31,4356.25
PROP-9378D7A8A632,9.5,505.0,1.5,0.833,0.5,1.261,20.6,0.0,11.23,3.21,35.0,5.6009,0.162,0.141,0.423,0.0,2.3514,6.2265,0.8158,0.0,3.5835,1.8872,0.1501,0.1319,0.3528,Pune_Keshav Nagar,Growth,2022-05-15,Pune,Keshav Nagar,5999000,5939.6,5939.6
PROP-693DF0F31A6C,9.5,600.0,1.0,0.833,0.5,0.848,35.9,0.0,4.24,1.83,25.45,0.2585,0.458,0.537,0.31,0.0,2.3514,6.3986,0.6141,0.0,3.2753,0.2299,0.3771,0.4298,0.27,Bengaluru_Mavalli,Stable,2021-08-15,Bengaluru,Mavalli,65000000,36111.11,26726.68
PROP-026A71048289,9.5,537.5,1.5,0.833,0.75,0.267,22.6,0.0,7.77,1.5,8.0,1.4769,1.131,0.08,0.083,0.0,2.3514,6.2888,0.2367,0.0,2.1972,0.907,0.7566,0.077,0.0797,Bengaluru_Vibhutipura,Growth,2020-05-15,Bengaluru,Vibhutipura,6500000,6046.51,6341.25
PROP-D179801CB015,9.5,532.5,1.0,0.833,0.417,1.171,46.1,7.0,5.83,2.23,32.5,1.5429,0.968,0.232,0.693,2.0,2.3514,6.2795,0.7752,2.0794,3.5115,0.9333,0.677,0.2086,0.5265,Pune_Pimple Saudagar,Growth,2021-08-15,Pune,Pimple Saudagar,21000000,9859.15,8081.835
PROP-8AAE289D65E9,9.5,175.0,0.5,0.833,0.5,0.73,25.8,4.0,6.61,1.6,20.27,8.4,0.145,0.246,1.024,2.0,2.3514,5.1705,0.5481,1.6094,3.0573,2.2407,0.1354,0.2199,0.7051,Pune_Old Sangvi,Growth,2020-05-15,Pune,Old Sangvi,1500000,4285.71,6142.86
PROP-DF5320B7E15B,9.5,548.0,2.0,0.833,1.0,0.834,31.2,4.0,0.0,0.0,23.15,6.9677,0.154,0.272,0.341,0.0,2.3514,6.3081,0.6065,1.6094,3.1843,2.0754,0.1432,0.2406,0.2934,Pune_Mohammed Wadi,Declining,2018-05-15,Pune,Mohammed Wadi,3100000,5656.93,6097.56
PROP-6B6BE6C61FEF,9.5,538.0,2.0,0.833,0.25,1.0,27.8,0.0,12.72,2.5,0.0,0.0,0.241,0.205,0.835,0.0,2.3514,6.2897,0.6931,0.0,0.0,0.0,0.2159,0.1865,0.607,Chennai_Perumbakkam,Growth,2022-08-15,Chennai,Perumbakkam,3950000,7342.01,5357.14
PROP-B68A85ED81D1,9.5,7500.0,1.5,0.833,0.5,0.611,4.5,0.0,1.97,1.49,18.33,0.1015,0.098,0.13,0.086,0.0,2.3514,8.9228,0.4769,0.0,2.9617,0.0967,0.0935,0.1222,0.0825,Bengaluru_Laggere,Stable,2021-05-15,Bengaluru,Laggere,65000000,4333.33,6118.014999999999
PROP-E54E4EE4D3DD,9.5,467.67,1.0,0.833,0.071,0.939,18.6,6.0,4.24,1.83,28.16,4.0,0.157,0.267,0.237,3.0,2.3514,6.1499,0.6622,1.9459,3.3728,1.6094,0.1458,0.2367,0.2127,Bengaluru_Budigere,Stable,2021-08-15,Bengaluru,Budigere,9600000,6842.48,6553.67
PROP-F04903424860,9.5,1080.0,1.0,0.963,0.5,1.0,7.0,2.0,0.0,1.36,0.0,0.0,0.1,0.144,0.147,1.0,2.3514,6.9856,0.6931,1.0986,0.0,0.0,0.0953,0.1345,0.1371,Chennai_Valasaravakkam,Declining,2019-02-15,Chennai,Valasaravakkam,51300000,9500.0,7694.805
PROP-F7AE73D7226F,9.5,400.0,1.0,0.833,0.667,0.784,33.5,0.0,10.18,2.02,23.53,3.6923,0.552,0.442,0.215,0.0,2.3514,5.994,0.5789,0.0,3.1999,1.5459,0.4395,0.366,0.1947,Bengaluru_Frazer Town,Growth,2022-11-15,Bengaluru,Frazer Town,13000000,10833.33,9169.34
PROP-F530097FF7C0,9.5,550.0,2.0,0.833,0.5,0.669,39.5,1.0,2.84,1.93,18.58,7.0,0.289,0.583,0.391,0.0,2.3514,6.3117,0.5122,0.6931,2.9745,2.0794,0.2539,0.4593,0.33,Pune_Vadgaon Budruk,Stable,2021-05-15,Pune,Vadgaon Budruk,1800000,3272.73,4444.44
PROP-A60D07B89A32,9.5,328.0,1.0,0.833,0.222,1.0,15.7,2.0,10.98,3.14,0.0,0.0,0.308,0.157,0.066,1.0,2.3514,5.7961,0.6931,1.0986,0.0,0.0,0.2685,0.1458,0.0639,Chennai_Korattur,Growth,2022-02-15,Chennai,Korattur,3900000,5945.12,7156.49
PROP-4A832DAD4E6A,9.5,300.0,0.6,0.833,0.5,1.0,33.5,4.0,4.48,-1.02,0.0,0.0,0.498,0.331,0.397,2.0,2.3514,5.7071,0.6931,1.6094,0.0,0.0,0.4041,0.2859,0.3343,Kolkata_Natunhat,Stable,2020-08-15,Kolkata,Natunhat,4500000,3000.0,3000.0
PROP-326E2B7C1DC9,9.5,482.5,1.5,0.833,0.571,0.288,24.5,0.0,0.0,1.89,22.53,2.5091,0.392,0.161,0.202,0.0,2.3514,6.1811,0.2531,0.0,3.1583,1.2554,0.3307,0.1493,0.184,Mumbai_Virar West,Declining,2018-08-15,Mumbai,Virar West,5500000,5699.48,5734.355
PROP-F5A92DD12B75,9.5,142.5,0.5,0.833,0.5,0.427,16.5,0.0,6.36,1.85,33.33,18.4615,0.528,0.083,0.113,0.0,2.3514,4.9663,0.3556,0.0,3.536,2.9684,0.424,0.0797,0.1071,Mumbai_Vasai East,Growth,2020-05-15,Mumbai,Vasai East,650000,2280.7,5298.3099999999995
PROP-A11208759B2B,9.5,550.0,1.5,0.833,1.0,1.0,50.1,10.0,0.0,0.0,0.0,0.0,1.203,0.488,0.217,3.0,2.3514,6.3117,0.6931,2.3979,0.0,0.0,0.7898,0.3974,0.1964,Kolkata_Narayantala,Declining,2018-05-15,Kolkata,Narayantala,3500000,3181.82,4269.4800000000005
PROP-E5F5F1C9AB9D,9.5,570.0,2.0,0.833,0.5,1.0,13.8,3.0,10.98,3.14,0.0,0.0,0.163,0.129,0.085,0.0,2.3514,6.3474,0.6931,1.3863,0.0,0.0,0.151,0.1213,0.0816,Chennai_Kolapakkam,Growth,2022-02-15,Chennai,Kolapakkam,2300000,4035.09,6900.0
